child_id,sleep_duration,screen_time,gaming,social_media_usage,outdoor_time,study_time,free_play
6775,8.50,,0.60,1.20,2.30,2.20,2.50
6776,9.00,not recorded,0.40,1.00,2.00,5.00,1.50
6777,9.90,3.4,0.20,0.80,4.00,3.00,1.50
6778,9.50,3.5,0.70,,2.50,2.10,
6779,10.00,1.2,0.70,0.30,,,
6780,9.50,3.0,0.80,1.10,1.50,1.50,4.60
6781,9.00,2.9,1.10,,0.70,1.90,1.50
6782,10.00,3.0,0.00,0.10,3.70,3.00,3.00
6783,8.50,3.2,0.90,0.50,2.00,0.50,3.90
6784,8.50,5.0,0.70,0.80,3.00,4.00,
6785,8.80,4.5,0.80,0.00,3.20,2.00,2.50
6786,9.10,4.3,0.40,0.80,3.20,2.80,2.50
6787,9.70,84.0,0.00,42.00,3.00,1.00,
6788,9.00,6.4,,0.80,,2.50,2.70
6789,10.90,3.3,,0.00,1.70,1.50,2.50
6790,8.50,2.5,0.20,0.80,1.50,4.30,0.40
6791,11.00,,1.20,0.70,2.00,2.90,2.30
6792,10.50,,0.60,0.50,1.60,3.00,2.00
6793,9.00,2.5,0.00,0.00,,2.50,1.70
6794,8.60,7.0,0.90,1.30,1.00,4.20,0.50
6795,9.30,2.5,0.30,1.00,2.00,0.00,3.70
6796,8.70,4.5,0.00,1.80,0.50,3.80,1.50
6797,10.00,2.0,0.20,,4.00,3.00,2.50
6798,11.00,1.5,0.40,0.20,1.40,1.60,4.50
6799,10.50,3.0,0.30,1.50,2.00,3.00,3.00
6800,,,12.00,0.20,2.70,3.50,3.90
6801,9.50,,0.70,0.10,1.50,2.50,3.00
6802,9.70,4.3,0.30,0.80,4.50,1.50,3.20
6803,7.50,3.5,0.80,1.20,1.70,3.00,2.10
6804,8.30,30.0,30.00,0.30,4.20,2.00,1.60
6805,10.40,3.5,0.70,0.60,2.00,2.90,3.20
6806,10.40,6.4,0.60,0.90,0.10,3.50,1.50
6807,9.50,2.7,0.20,0.00,2.60,,4.50
6808,,4.0,1.00,0.00,2.30,1.00,4.00
6809,9.00,2.1,0.70,0.80,4.00,3.00,2.90
6810,10.10,2.6,1.50,,1.50,1.50,3.00
6811,11.70,2.5,0.40,0.00,2.50,1.50,2.00
6812,10.00,66.0,0.00,72.00,2.60,1.50,2.50
6813,9.50,0.3,2.80,1.20,0.00,4.00,4.00
6814,7.50,3.3,0.70,1.60,2.00,5.10,0.10
6815,10.50,3.5,0.50,0.30,1.00,4.20,2.40
6816,,3.6,1.10,0.20,2.10,,3.30
6817,12.00,,42.00,0.20,2.30,0.00,4.00
6818,10.00,6.8,,0.80,1.00,4.10,0.50
6819,9.50,4.6,0.00,1.00,1.50,4.00,2.50
6820,8.20,6.0,0.70,1.00,0.40,2.50,3.00
6821,11.00,0.5,0.50,0.50,3.50,0.60,3.50
6822,,108.0,66.00,84.00,2.50,3.20,3.80
6823,10.00,<1,2.20,1.10,0.10,3.50,2.10
6824,9.00,336.0,66.00,0.40,2.10,2.00,
6825,9.50,4.0,1.30,,,1.70,4.00
6826,,2.6,0.60,0.00,3.60,2.50,3.90
6827,8.80,6.6,1.10,,1.00,2.40,2.20
6828,9.50,2.6,0.00,0.00,2.00,3.00,2.90
6829,9.50,1.5,1.10,0.80,2.40,1.50,3.70
6830,9.50,3.5,0.80,0.00,2.50,2.00,1.50
6831,9.00,3.1,1.90,1.00,2.00,2.40,1.20
6832,9.60,1.0,0.20,0.50,1.50,1.30,4.70
6833,7.90,5.0,1.10,2.30,1.20,3.00,2.30
6834,9.00,3.3,1.00,0.00,4.50,3.00,3.50
6835,8.00,5.5,1.20,1.50,1.50,4.00,1.00
6836,9.40,60.0,36.00,6.00,3.50,2.00,6.00
6837,8.00,4.4,0.10,1.20,3.60,4.00,0.90
6838,8.00,5.9,0.80,0.70,2.90,4.80,1.50
6839,9.00,8.0,0.50,0.00,2.10,2.40,1.50
6840,8.40,3.0,0.60,1.20,3.50,2.50,2.50
6841,9.50,2.5,1.10,0.00,4.00,0.50,4.90
6842,9.60,1.3,0.80,0.50,0.90,1.50,2.50
6843,10.80,300.0,72.00,0.00,0.50,3.20,2.70
6844,11.20,4.4,,1.60,1.00,2.20,2.90
6845,9.50,3.7,0.90,1.50,2.00,1.70,
6846,9.00,2.3,0.50,1.10,3.70,3.90,1.50
6847,9.00,348.0,42.00,,0.50,5.00,0.60
6848,9.00,2.5,0.10,0.50,2.10,,2.30
6849,12.00,2.1,0.00,0.00,1.70,1.50,4.00
6850,9.40,3.6,0.40,1.30,1.00,2.00,0.50
6851,9.40,0.0,0.00,0.80,4.50,1.50,5.00
6852,12.00,2.0,0.50,0.10,2.50,4.00,2.50
6853,,2.5,0.50,0.00,,2.90,3.00
6854,10.90,5.0,0.10,0.00,1.00,2.50,
6855,11.20,90.0,24.00,0.20,1.50,1.00,3.80
6856,11.00,186.0,24.00,0.00,1.00,3.50,3.50
6857,12.00,1.5,1.30,0.00,2.80,0.50,3.50
6858,9.50,5.2,0.50,0.90,0.00,3.10,3.00
6859,9.30,390.0,18.00,42.00,1.50,2.00,1.00
6860,12.00,1.0,0.50,0.00,3.50,0.00,4.30
6861,9.10,3.5,0.50,1.30,1.20,3.00,3.00
6862,9.20,1.5,0.50,1.30,3.00,2.50,1.90
6863,10.20,0.0,1.50,0.20,2.00,2.00,4.00
6864,10.90,3.0,0.20,0.00,3.00,2.50,4.40
6865,10.00,1.4,1.10,0.20,3.00,2.50,1.50
6866,12.00,2.0,0.00,1.80,2.00,1.00,4.00
6867,8.40,2.3,0.20,1.60,2.40,4.40,0.50
6868,10.50,not recorded,1.10,0.00,2.60,3.30,1.70
6869,11.00,3.1,0.60,0.80,1.50,0.50,4.00
6870,9.70,1.5,1.10,1.00,6.50,2.00,3.00
6871,11.00,2.0,0.10,0.00,1.80,2.50,5.00
6872,10.00,294.0,,0.00,,4.40,1.30
6873,8.60,2.0,0.80,0.70,3.50,0.70,3.60
6874,10.00,,0.70,1.30,0.90,2.50,3.30
6875,10.00,TBD,0.70,0.40,2.70,,2.00
6876,9.00,150.0,30.00,18.00,2.00,3.50,1.80
6877,8.50,4.5,0.60,1.40,0.50,4.00,1.30
6878,9.20,3.0,1.40,0.00,1.00,1.50,4.00
6879,9.60,4.5,,0.30,1.10,3.00,3.50
6880,8.00,5.0,0.20,0.70,1.50,4.70,3.00
6881,9.60,2.5,0.60,0.80,,3.00,3.00
6882,12.50,<1,12.00,0.00,1.50,1.90,3.40
6883,9.20,3.5,0.70,0.20,1.60,2.60,4.00
6884,10.00,1.9,0.30,0.00,1.90,2.20,4.90
6885,8.70,84.0,78.00,12.00,5.30,0.00,5.00
6886,10.50,90.0,,0.00,1.50,2.00,4.30
6887,9.80,3.0,0.30,0.00,1.50,3.40,2.20
6888,10.00,4.0,1.10,0.10,2.30,2.00,3.50
6889,10.50,5.0,0.80,0.80,,1.60,3.00
6890,10.00,3.0,0.40,0.60,,3.40,1.30
6891,8.30,,0.80,,4.20,2.00,1.50
6892,8.50,4.4,0.30,0.70,2.00,2.60,3.10
6893,9.00,2.2,0.40,0.20,,0.70,5.10
6894,8.00,2.5,1.70,0.60,2.40,1.00,3.40
6895,8.70,5.5,1.70,0.30,1.30,3.70,1.00
6896,9.70,,120.00,1.70,2.00,2.00,3.50
6897,11.50,150.0,36.00,36.00,2.60,2.50,3.30
6898,12.10,3.0,0.90,0.30,2.50,2.20,3.50
6899,11.00,3.5,0.20,1.30,4.20,2.50,1.50
6900,8.70,4.4,1.10,0.50,1.50,1.50,5.00
6901,8.30,3.1,1.60,2.00,1.90,3.30,1.50
6902,10.00,0.5,0.20,0.30,5.90,1.00,3.20
6903,,TBD,0.90,,1.50,0.50,2.60
6904,,3.7,1.40,1.00,2.40,4.60,1.00
6905,10.50,0.5,0.60,0.10,1.50,2.40,2.20
6906,9.50,90.0,12.00,48.00,4.40,2.50,2.30
6907,8.00,3.5,0.50,,3.50,3.90,2.50
6908,12.00,5.1,0.00,0.90,,0.90,3.00
6909,6.50,4.5,1.30,1.50,2.00,6.70,0.50
6910,,1.5,0.10,1.10,3.50,2.50,4.00
6911,9.90,264.0,60.00,48.00,,4.00,2.00
6912,10.60,2.8,1.40,0.80,1.00,2.30,3.00
6913,11.00,132.0,54.00,0.00,3.10,2.20,4.00
6914,,1.0,1.30,0.00,4.10,2.50,3.00
6915,8.60,3.4,1.30,1.60,1.70,3.80,2.00
6916,9.70,120.0,30.00,0.00,,3.00,2.70
6917,11.00,1.5,0.50,0.00,2.00,2.00,3.00
6918,7.80,1.3,0.90,0.90,4.00,3.80,1.00
6919,8.50,3.6,,0.10,0.50,3.90,2.40
6920,9.00,3.0,1.30,0.00,2.00,3.00,5.50
6921,9.00,4.5,0.90,0.40,1.30,2.00,4.50
6922,9.50,7.5,,0.90,0.00,4.10,
6923,9.50,90.0,30.00,24.00,1.10,2.00,3.50
6924,8.00,168.0,102.00,0.90,5.20,4.00,2.50
6925,9.80,3.0,0.10,0.10,3.00,4.10,2.20
6926,9.00,0.7,1.20,,1.00,3.00,3.90
6927,9.00,318.0,84.00,0.40,1.00,3.00,3.00
6928,8.70,330.0,24.00,1.70,0.50,4.10,1.60
6929,11.00,1.1,0.40,0.20,2.20,1.00,4.50
6930,10.90,5.0,0.70,0.90,0.00,2.60,1.80
6931,9.50,3.5,0.50,0.80,1.10,3.20,3.80
6932,9.70,2.6,0.20,0.80,1.60,2.80,3.60
6933,9.20,240.0,,0.50,2.50,2.50,3.50
6934,9.00,3.2,0.70,0.50,1.70,2.10,3.90
6935,9.80,300.0,42.00,0.40,1.50,2.00,3.00
6936,11.00,0.0,1.00,1.10,5.50,0.10,3.60
6937,11.50,1.7,0.60,0.60,3.00,1.50,4.20
6938,9.50,3.9,0.90,0.40,1.90,3.70,2.50
6939,8.60,120.0,60.00,96.00,1.40,,2.50
6940,10.50,282.0,24.00,0.00,2.00,3.00,2.50
6941,9.40,0.2,0.10,,4.00,3.10,1.50
6942,7.50,2.0,1.40,1.30,2.50,3.40,0.00
6943,10.10,TBD,0.50,1.30,2.20,,
6944,8.10,210.0,66.00,96.00,1.00,4.90,
6945,9.50,1.7,0.40,0.10,3.50,0.50,3.10
6946,9.00,2.9,1.20,0.90,,3.00,2.40
6947,,198.0,,,1.60,4.10,1.60
6948,9.00,5.0,1.20,0.40,1.00,3.50,
6949,10.00,162.0,24.00,0.00,1.20,1.70,1.30
6950,9.40,5.4,0.90,0.60,4.00,3.40,1.00
6951,,3.0,1.20,2.60,1.60,1.90,1.70
6952,8.10,222.0,36.00,54.00,1.60,3.20,1.70
6953,10.40,2.0,0.10,0.00,5.40,1.50,4.40
6954,10.00,1.5,0.50,,3.80,3.10,3.00
6955,8.60,3.0,0.10,0.70,2.00,3.70,0.50
6956,9.50,0.0,6.00,6.00,2.20,1.50,3.70
6957,9.50,150.0,42.00,0.40,1.20,1.40,5.50
6958,8.50,1.6,0.50,0.10,4.80,1.50,4.60
6959,11.10,2.5,0.70,1.10,1.10,2.60,2.00
6960,8.60,3.5,,0.70,1.50,4.00,3.60
6961,10.00,210.0,66.00,1.10,0.50,4.50,2.60
6962,11.00,2.0,0.00,0.30,0.80,2.50,3.00
6963,8.30,270.0,18.00,12.00,1.50,2.00,1.50
6964,,,18.00,6.00,,1.00,3.00
6965,10.20,0.0,1.60,1.10,3.50,2.00,3.40
6966,7.50,6.0,0.70,2.60,1.30,3.50,2.00
6967,7.20,,0.70,0.60,2.60,3.00,1.00
6968,10.00,3.5,0.70,0.80,1.60,3.00,3.00
6969,10.20,1.6,,0.00,3.00,1.50,4.10
6970,8.90,4.2,1.20,0.00,2.00,2.80,0.90
6971,10.50,4.6,0.40,0.00,1.00,2.00,
6972,10.00,210.0,36.00,0.00,3.50,3.20,
6973,8.30,3.8,1.50,0.40,1.60,0.50,1.70
6974,8.50,3.2,0.40,0.30,2.40,,4.00
6975,11.50,2.2,1.20,0.00,1.00,2.50,4.40
6976,8.30,5.1,0.30,1.70,1.50,3.50,0.00
6977,8.00,1.9,0.90,0.90,6.00,3.50,2.00
6978,,4.0,0.90,0.70,2.50,2.60,2.00
6979,10.70,1.5,0.30,0.80,3.90,2.30,2.00
6980,12.90,1.5,,0.00,3.00,1.20,3.50
6981,10.00,,0.50,0.80,2.00,1.70,3.40
6982,10.30,2.0,0.20,1.00,,4.50,3.00
6983,9.50,300.0,42.00,0.90,1.50,3.50,1.20
6984,9.50,4.4,0.60,1.30,2.00,1.50,0.90
6985,9.00,4.5,0.40,0.90,3.30,4.50,1.50
6986,8.50,240.0,24.00,0.50,2.50,3.50,2.20
6987,,3.5,1.20,1.80,1.30,2.40,1.00
6988,9.80,3.5,0.50,1.20,1.00,,3.50
6989,9.10,6.5,0.70,1.20,0.70,2.80,1.00
6990,9.40,1.9,0.30,0.10,2.20,1.60,2.00
6991,9.30,1.5,1.00,0.30,3.20,0.30,4.00
6992,8.80,0.0,0.00,1.80,1.50,2.00,
6993,10.10,0.0,,0.00,4.50,1.00,2.90
6994,,1.6,0.80,0.00,2.50,2.50,
6995,9.00,5.5,1.20,1.00,0.80,3.60,1.50
6996,11.50,5.0,,0.80,0.50,2.80,2.00
6997,9.00,360.0,90.00,66.00,1.50,2.50,1.60
6998,,3.1,0.00,1.40,3.50,3.80,0.70
6999,7.80,2.5,0.90,1.00,2.50,4.60,3.00
7000,10.10,5.0,0.30,0.10,3.30,0.00,3.30
7001,10.00,0.0,0.00,0.00,2.60,,
7002,8.40,5.0,0.40,1.00,,2.80,1.00
7003,8.90,204.0,78.00,1.40,1.60,3.90,2.70
7004,8.70,0.2,0.10,0.90,4.50,0.50,3.90
7005,10.50,1.8,0.00,0.00,2.50,,3.50
7006,10.20,1.7,0.50,0.00,5.00,,2.90
7007,11.00,96.0,0.00,0.00,1.00,1.00,3.80
7008,9.50,2.5,0.50,0.10,5.30,,4.50
7009,10.80,,0.90,0.70,2.50,3.00,4.50
7010,10.00,174.0,66.00,24.00,3.30,2.00,3.50
7011,9.00,5.9,0.60,0.20,0.80,3.00,3.00
7012,8.20,6.5,1.10,2.40,1.50,,0.20
7013,,3.5,0.30,0.00,,3.00,5.00
7014,10.20,4.0,0.80,0.30,2.50,3.00,0.30
7015,10.60,5.5,1.60,0.00,1.90,0.00,3.30
7016,8.60,360.0,42.00,36.00,0.40,2.50,2.00
7017,11.20,4.0,1.00,0.00,2.00,2.50,2.50
7018,11.10,5.1,1.70,0.40,,2.40,1.50
7019,7.90,4.2,0.00,0.00,3.00,2.40,3.50
7020,10.70,>60,0.70,0.00,1.80,0.80,3.80
7021,9.40,30.0,,0.00,,1.40,4.00
7022,10.50,2.5,0.20,0.30,1.60,2.90,3.60
7023,8.70,>60,0.40,0.60,2.90,1.80,1.50
7024,8.00,4.7,,0.20,1.40,2.50,3.20
7025,9.50,3.5,1.20,2.10,2.10,2.30,2.70
7026,8.00,3.3,0.60,0.00,2.50,3.50,1.20
7027,8.50,<1,1.60,0.00,2.00,,1.80
7028,10.00,4.2,0.60,0.00,3.00,4.00,2.50
7029,11.50,5.7,1.10,,,0.90,2.50
7030,10.00,2.2,0.70,,1.60,4.50,2.70
7031,7.40,0.5,0.70,1.00,3.70,3.00,3.00
7032,10.00,3.9,0.60,0.00,1.70,0.60,5.00
7033,11.00,2.4,0.30,0.00,,2.00,1.50
7034,8.00,3.0,,1.30,3.00,2.20,2.50
7035,8.60,5.1,0.90,2.00,2.50,2.30,0.00
7036,8.50,5.3,0.00,1.10,0.90,4.00,3.30
7037,8.90,1.5,0.50,0.90,3.30,2.00,2.00
7038,9.40,not recorded,1.50,2.30,5.20,1.80,3.70
7039,8.80,0.0,0.00,0.20,2.40,,4.60
7040,8.50,5.0,0.60,0.00,1.50,,
7041,,168.0,48.00,0.00,1.30,0.60,4.50
7042,9.60,3.0,0.40,1.30,1.90,3.50,3.40
7043,11.80,1.3,0.60,,1.90,0.00,6.00
7044,10.00,5.4,1.20,1.60,0.00,3.30,0.50
7045,8.60,0.5,1.00,0.70,2.50,3.50,1.50
7046,8.00,3.5,1.10,1.90,1.20,4.30,0.00
7047,9.70,330.0,48.00,6.00,0.70,2.00,4.00
7048,8.50,4.7,0.10,0.10,,3.80,2.40
7049,10.30,4.5,0.80,0.20,1.30,3.00,3.50
7050,8.50,2.4,0.40,0.00,2.50,3.30,3.10
7051,10.00,2.5,1.20,1.10,1.50,3.90,3.00
7052,10.20,3.5,0.70,2.10,1.00,4.20,1.70
7053,,2.3,0.90,0.00,2.00,0.50,5.00
7054,9.50,1.6,1.20,0.20,1.90,2.70,4.50
7055,11.00,1.0,1.10,0.40,1.90,1.40,5.20
7056,9.30,0.0,1.00,0.70,3.50,2.50,3.20
7057,9.40,1.5,1.90,0.00,1.10,2.50,4.00
7058,10.50,3.5,1.00,0.00,,1.10,1.50
7059,9.00,not recorded,1.80,1.60,2.30,2.90,2.50
7060,10.50,2.9,,0.00,1.50,3.30,3.00
7061,9.20,240.0,6.00,,,0.80,2.50
7062,10.00,2.5,0.50,0.90,4.00,2.00,3.50
7063,9.90,3.9,1.60,0.20,0.50,4.10,2.50
7064,7.00,270.0,42.00,48.00,1.30,3.00,
7065,9.50,,1.20,0.40,1.70,2.80,3.00
7066,8.70,5.2,1.30,0.30,1.40,2.50,
7067,9.00,5.3,0.40,,2.00,3.00,1.20
7068,9.40,TBD,0.90,,3.90,,4.00
7069,8.90,102.0,30.00,0.50,1.50,1.00,5.00
7070,10.00,3.0,0.80,0.40,1.80,4.50,2.70
7071,10.30,2.5,0.30,0.90,1.50,2.20,2.70
7072,11.00,n/a,0.80,0.20,0.00,0.00,4.50
7073,8.50,0.7,0.90,1.70,6.00,3.50,2.50
7074,8.50,2.7,0.40,0.10,4.00,1.50,3.50
7075,,300.0,30.00,18.00,3.00,,
7076,8.50,3.6,0.50,0.10,1.90,2.00,3.20
7077,,0.1,0.40,0.00,2.20,1.50,5.00
7078,10.00,90.0,12.00,0.00,0.50,2.60,
7079,10.00,0.0,1.10,1.10,4.00,0.00,
7080,10.50,2.8,0.30,0.20,3.00,1.00,4.10
7081,7.70,4.0,0.80,0.00,2.80,3.50,1.90
7082,10.10,5.5,0.30,0.00,1.70,,3.20
7083,7.40,1.8,1.20,1.80,1.50,2.00,3.40
7084,10.60,0.4,0.40,0.00,2.50,1.40,4.30
7085,10.10,2.7,0.00,0.00,1.00,1.90,4.10
7086,8.80,324.0,,1.60,1.20,2.50,1.90
7087,10.00,1.7,0.60,0.40,2.00,1.10,2.50
7088,10.60,3.9,1.30,0.90,1.00,2.20,2.90
7089,8.90,4.3,1.30,0.00,3.20,1.10,3.30
7090,9.80,1.0,0.00,0.70,3.30,2.10,4.50
7091,11.50,2.0,0.80,0.40,2.60,2.50,2.00
7092,10.00,1.0,0.60,0.60,2.00,1.70,
7093,11.00,2.2,1.90,0.00,2.00,2.50,2.60
7094,9.00,3.0,0.40,1.00,1.80,2.90,2.00
7095,8.00,6.1,0.90,0.00,3.00,4.00,1.40
7096,11.00,120.0,12.00,84.00,3.50,0.00,5.00
7097,10.40,150.0,0.00,12.00,3.00,0.00,5.50
7098,9.60,6.0,0.80,0.80,2.00,3.00,1.50
7099,9.50,4.0,1.00,0.70,2.50,4.90,0.60
7100,10.00,2.5,1.50,1.00,2.50,1.60,3.20
7101,8.00,6.8,0.90,1.40,0.30,3.90,1.00
7102,7.80,not recorded,108.00,102.00,2.70,2.20,2.30
7103,10.60,1.4,1.00,0.60,3.50,0.50,3.20
7104,7.50,3.5,0.50,0.60,3.00,4.00,1.50
7105,7.30,6.5,0.70,0.60,0.00,3.80,3.30
7106,9.00,180.0,24.00,24.00,1.50,2.80,2.30
7107,10.60,4.7,0.30,0.70,,2.50,2.90
7108,9.00,4.0,,1.20,0.70,3.50,
7109,9.20,2.3,1.90,2.10,2.90,2.50,1.50
7110,9.00,4.7,0.80,1.10,1.90,3.90,1.00
7111,,300.0,72.00,96.00,1.50,5.00,1.90
7112,11.00,0.0,1.50,0.90,2.00,1.50,2.70
7113,8.20,264.0,30.00,1.60,1.80,4.10,0.00
7114,8.80,6.5,0.00,0.60,0.50,4.00,2.80
7115,10.60,2.8,0.90,0.60,4.00,2.90,2.50
7116,,300.0,60.00,30.00,1.00,2.00,2.20
7117,11.90,3.1,1.30,0.00,1.50,2.00,3.00
7118,10.40,90.0,0.00,0.00,2.80,0.90,6.00
7119,10.80,1.6,0.30,0.40,3.50,1.50,
7120,8.70,396.0,18.00,54.00,1.00,3.60,1.60
7121,8.50,not recorded,54.00,0.00,,1.40,3.80
7122,9.50,,12.00,0.30,3.50,1.00,5.00
7123,10.40,114.0,,30.00,2.50,1.70,0.50
7124,9.50,0.0,66.00,0.00,4.00,1.50,3.00
7125,9.70,5.5,0.60,0.80,0.60,1.50,2.60
7126,10.50,4.5,0.80,0.70,1.00,3.00,2.90
7127,9.00,1.0,0.80,0.50,1.50,,1.20
7128,7.60,0.5,0.00,0.50,2.30,2.00,1.80
7129,9.20,3.5,0.60,0.00,1.40,1.30,3.50
7130,,3.0,0.90,0.70,2.50,,1.50
7131,11.50,1.0,1.60,0.00,1.80,0.20,2.00
7132,9.00,3.0,0.70,0.70,2.00,1.90,2.50
7133,9.50,162.0,36.00,54.00,,2.50,1.00
7134,8.70,1.5,0.50,0.00,3.00,1.00,2.00
7135,9.00,1.7,1.20,0.80,2.00,3.00,3.70
7136,11.50,90.0,48.00,6.00,2.50,0.70,2.70
7137,8.00,6.0,0.20,1.60,2.70,2.60,2.50
7138,7.00,3.8,0.90,0.70,,3.70,2.60
7139,9.60,4.2,1.00,,,2.70,3.60
7140,9.20,7.2,1.00,0.50,0.00,2.00,1.50
7141,11.20,1.5,0.00,0.50,4.00,2.50,3.00
7142,7.90,144.0,,3.00,2.00,5.50,0.00
7143,8.60,2.0,1.20,1.30,5.00,4.00,3.00
7144,9.30,1.1,1.00,0.10,,2.90,2.70
7145,11.60,0.0,0.00,0.00,2.30,1.50,3.50
7146,9.50,180.0,102.00,24.00,1.50,,4.00
7147,8.30,270.0,48.00,66.00,3.00,3.40,
7148,10.30,216.0,6.00,0.30,1.50,0.00,3.40
7149,9.50,240.0,60.00,42.00,0.90,1.60,4.00
7150,10.40,258.0,78.00,30.00,1.50,3.00,3.00
7151,9.70,0.5,0.80,0.30,4.00,3.90,1.50
7152,8.40,3.0,1.10,0.00,1.90,2.60,2.50
7153,10.90,5.0,0.10,0.80,2.50,,1.50
7154,9.60,4.5,0.40,1.70,,3.00,2.50
7155,9.80,3.0,0.80,0.50,1.90,2.20,
7156,10.30,312.0,12.00,102.00,1.70,3.00,1.40
7157,10.60,1.5,0.80,0.90,2.50,2.00,1.80
7158,10.70,1.4,0.60,0.70,4.60,,3.50
7159,8.70,3.5,1.40,1.30,1.00,2.50,0.90
7160,8.50,2.0,0.20,0.40,3.50,2.30,3.40
7161,10.00,180.0,48.00,0.00,1.40,1.50,3.60
7162,11.50,108.0,60.00,6.00,2.20,2.50,4.50
7163,10.50,1.4,0.90,0.30,5.40,0.80,5.30
7164,,2.2,2.30,,2.50,2.20,3.50
7165,10.50,168.0,54.00,18.00,2.80,2.30,3.00
7166,9.50,0.0,0.40,1.20,4.00,2.30,4.00
7167,11.10,3.0,1.20,0.50,1.50,2.50,4.00
7168,9.00,5.0,0.30,1.20,0.50,5.50,1.30
7169,7.60,246.0,84.00,1.40,1.70,2.00,1.40
7170,10.90,,1.10,0.00,,0.00,3.50
7171,9.90,1.5,0.10,0.20,3.90,4.30,2.00
7172,10.50,4.0,0.00,0.00,2.00,2.00,3.50
7173,8.90,3.8,0.90,0.00,3.50,1.10,3.90
7174,9.80,1.2,0.00,,5.70,2.40,4.40
7175,10.30,4.5,0.00,1.50,2.80,2.30,3.00
7176,8.00,4.5,0.60,1.00,1.00,2.00,1.70
7177,8.60,7.5,0.70,1.20,0.00,5.00,0.00
7178,10.00,1.0,0.70,0.10,1.90,1.00,3.70
7179,9.30,0.0,0.10,0.30,,3.00,2.50
7180,10.00,2.0,0.00,0.00,2.00,0.40,4.40
7181,10.00,0.0,0.10,0.10,1.00,1.20,4.50
7182,9.60,2.5,0.10,0.10,2.20,2.80,2.50
7183,,1.0,1.00,0.50,4.20,0.50,4.00
7184,,3.6,0.80,1.80,1.10,3.00,2.30
7185,7.60,5.5,1.50,2.10,0.50,4.50,1.60
7186,10.00,2.5,0.50,0.70,2.50,2.50,3.00
7187,8.80,2.6,,0.80,0.30,2.00,2.00
7188,8.80,4.5,0.60,0.80,2.60,2.80,3.40
7189,9.50,4.5,0.60,1.30,1.00,3.50,2.40
7190,9.50,210.0,42.00,0.10,1.50,2.00,3.50
7191,10.00,0.6,0.00,0.90,4.60,1.50,4.00
7192,10.40,2.0,0.50,0.70,2.90,3.50,
7193,10.00,6.0,0.70,0.20,2.00,2.50,2.00
7194,10.80,3.1,0.10,0.70,4.50,1.90,3.20
7195,10.50,2.0,0.60,0.10,1.50,1.20,2.70
7196,10.00,4.4,1.00,0.00,0.10,2.60,2.70
7197,10.50,48.0,30.00,24.00,3.50,2.50,1.00
7198,11.10,42.0,42.00,54.00,5.20,2.00,4.50
7199,12.00,4.7,0.10,0.20,2.00,0.50,3.50
7200,9.50,3.0,1.40,0.40,3.50,2.50,3.70
7201,10.20,30.0,36.00,0.00,3.00,2.50,3.40
7202,8.50,4.3,0.80,1.60,1.40,4.00,1.00
7203,6.50,342.0,54.00,138.00,3.50,3.00,2.00
7204,11.00,3.5,0.50,0.40,1.50,1.50,3.00
7205,8.50,180.0,18.00,66.00,3.00,4.00,1.50
7206,9.50,5.1,1.70,1.50,0.70,3.00,1.50
7207,10.40,4.8,0.90,0.70,1.00,2.20,2.60
7208,10.50,2.8,0.30,0.00,4.00,1.30,2.00
7209,11.50,4.5,0.80,1.10,1.00,2.50,1.20
7210,7.80,,0.00,0.00,2.20,2.50,3.50
7211,7.80,138.0,48.00,0.70,1.00,2.10,3.00
7212,9.50,,78.00,0.00,1.80,0.00,3.60
7213,11.50,4.0,0.70,0.40,1.50,1.50,4.30
7214,10.00,2.5,0.80,0.00,2.50,2.00,3.70
7215,7.20,240.0,54.00,1.40,1.00,4.50,3.50
7216,11.30,120.0,0.00,0.00,1.70,2.10,2.00
7217,11.00,0.5,0.90,0.00,4.50,1.00,2.30
7218,11.70,3.2,0.20,1.00,0.60,1.90,3.50
7219,9.00,3.0,0.90,0.00,1.00,,1.00
7220,11.80,4.3,0.50,0.20,0.00,1.50,4.00
7221,10.10,4.5,0.80,0.90,1.50,3.50,0.60
7222,9.00,90.0,36.00,60.00,3.00,1.50,3.60
7223,10.00,4.7,0.80,0.00,0.90,2.50,4.00
7224,9.10,4.7,0.70,,3.00,4.10,1.00
7225,10.40,2.0,1.10,,4.00,0.80,3.40
7226,10.00,3.6,1.00,0.40,1.00,0.50,2.00
7227,6.50,,0.70,0.90,1.70,1.00,3.30
7228,11.00,0.0,48.00,12.00,3.80,0.00,5.00
7229,10.20,4.9,0.00,0.70,0.50,2.50,1.80
7230,8.50,300.0,48.00,1.00,2.00,,1.20
7231,,<1,0.20,0.40,2.20,2.40,1.50
7232,,,1.50,0.80,0.40,1.10,3.50
7233,11.00,198.0,36.00,66.00,,3.00,1.00
7234,10.00,1.0,,0.00,1.50,1.00,3.50
7235,9.50,390.0,6.00,24.00,,3.50,2.00
7236,11.00,5.0,0.50,1.10,3.00,3.00,0.50
7237,9.30,0.5,1.50,0.10,2.00,4.00,1.90
7238,9.50,0.0,0.40,0.70,1.50,2.00,2.80
7239,9.70,3.2,0.90,1.00,0.80,4.60,0.40
7240,,240.0,48.00,48.00,0.60,3.70,2.70
7241,9.00,6.0,0.70,1.50,0.90,4.20,1.00
7242,10.60,5.3,0.50,0.00,0.90,3.50,2.20
